,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,channel_meta,instrument
1994,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,2736,14.25,96,9.0_3.0,,
1995,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2752,14.333333333333332,96,9.0_3.0,,
1996,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2768,14.416666666666666,96,9.0_3.0,,
1997,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2784,14.5,96,9.0_3.0,,
1998,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,2784,14.5,96,9.0_3.0,,
1999,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,2816,14.666666666666666,96,9.0_3.0,,
2000,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2832,14.75,96,9.0_3.0,,
2001,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2848,14.833333333333332,96,9.0_3.0,,
2002,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2864,14.916666666666666,96,9.0_3.0,,
2003,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2880,15.0,96,9.0_3.0,,
2004,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,2880,15.0,96,9.0_3.0,,
2005,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2896,15.083333333333332,96,9.0_3.0,,
2006,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,2928,15.25,96,9.0_3.0,,
2007,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2944,15.333333333333332,96,9.0_3.0,,
2008,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2960,15.416666666666666,96,9.0_3.0,,
2009,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2976,15.5,96,9.0_3.0,,
2010,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,2976,15.5,96,9.0_3.0,,
2011,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,3008,15.666666666666666,96,9.0_3.0,,
2012,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3024,15.75,96,9.0_3.0,,
2013,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3040,15.833333333333332,96,9.0_3.0,,
2014,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3056,15.916666666666666,96,9.0_3.0,,
2015,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3072,16.0,96,9.0_4.0,,
2016,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3072,16.0,96,9.0_4.0,,
2017,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3088,16.083333333333332,96,9.0_4.0,,
2018,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,3120,16.25,96,9.0_4.0,,
2019,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3136,16.333333333333332,96,9.0_4.0,,
2020,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3152,16.416666666666664,96,9.0_4.0,,
2021,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3168,16.5,96,9.0_4.0,,
2022,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3168,16.5,96,9.0_4.0,,
2023,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,3200,16.666666666666664,96,9.0_4.0,,
2024,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3216,16.75,96,9.0_4.0,,
2025,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3232,16.833333333333332,96,9.0_4.0,,
2026,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3248,16.916666666666664,96,9.0_4.0,,
2027,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3264,17.0,96,9.0_4.0,,
2028,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3264,17.0,96,9.0_4.0,,
2029,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3280,17.083333333333332,96,9.0_4.0,,
2030,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,3312,17.25,96,9.0_4.0,,
2031,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3328,17.333333333333332,96,9.0_4.0,,
2032,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3344,17.416666666666664,96,9.0_4.0,,
2033,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3360,17.5,96,9.0_4.0,,
2034,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3360,17.5,96,9.0_4.0,,
2035,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,3392,17.666666666666664,96,9.0_4.0,,
2036,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3408,17.75,96,9.0_4.0,,
2037,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3424,17.833333333333332,96,9.0_4.0,,
2038,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3440,17.916666666666664,96,9.0_4.0,,
2039,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3456,18.0,96,9.0_4.0,,
2040,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3456,18.0,96,9.0_4.0,,
2041,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3472,18.083333333333332,96,9.0_4.0,,
2042,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,3504,18.25,96,9.0_4.0,,
2043,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3520,18.333333333333332,96,9.0_4.0,,
2044,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3536,18.416666666666664,96,9.0_4.0,,
2045,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3552,18.5,96,9.0_4.0,,
2046,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3552,18.5,96,9.0_4.0,,
2047,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,3584,18.666666666666664,96,9.0_4.0,,
2048,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3600,18.75,96,9.0_4.0,,
2049,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3616,18.833333333333332,96,9.0_4.0,,
2050,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3632,18.916666666666664,96,9.0_4.0,,
2051,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3648,19.0,96,9.0_4.0,,
2052,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3648,19.0,96,9.0_4.0,,
2053,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3664,19.083333333333332,96,9.0_4.0,,
2054,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,3696,19.25,96,9.0_4.0,,
2055,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3712,19.333333333333332,96,9.0_4.0,,
2056,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3728,19.416666666666664,96,9.0_4.0,,
2057,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3744,19.5,96,9.0_4.0,,
2058,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3744,19.5,96,9.0_4.0,,
2059,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,3776,19.666666666666664,96,9.0_4.0,,
2060,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3792,19.75,96,9.0_4.0,,
2061,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3808,19.833333333333332,96,9.0_4.0,,
2062,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3824,19.916666666666664,96,9.0_4.0,,
2063,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3840,20.0,96,9.0_5.0,,
2064,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3840,20.0,96,9.0_5.0,,
2065,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3856,20.083333333333332,96,9.0_5.0,,
2066,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,3888,20.25,96,9.0_5.0,,
2067,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3904,20.333333333333332,96,9.0_5.0,,
2068,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3920,20.416666666666664,96,9.0_5.0,,
2069,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3936,20.5,96,9.0_5.0,,
2070,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3936,20.5,96,9.0_5.0,,
2071,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,3968,20.666666666666664,96,9.0_5.0,,
2072,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3984,20.75,96,9.0_5.0,,
2073,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4000,20.833333333333332,96,9.0_5.0,,
2074,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4016,20.916666666666664,96,9.0_5.0,,
2075,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4032,21.0,96,9.0_5.0,,
2076,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4032,21.0,96,9.0_5.0,,
2077,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4048,21.083333333333332,96,9.0_5.0,,
2078,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,4080,21.25,96,9.0_5.0,,
2079,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4096,21.333333333333332,96,9.0_5.0,,
2080,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4112,21.416666666666664,96,9.0_5.0,,
2081,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4128,21.5,96,9.0_5.0,,
2082,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4128,21.5,96,9.0_5.0,,
2083,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,4160,21.666666666666664,96,9.0_5.0,,
2084,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4176,21.75,96,9.0_5.0,,
2085,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4192,21.833333333333332,96,9.0_5.0,,
2086,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4208,21.916666666666664,96,9.0_5.0,,
2087,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4224,22.0,96,9.0_5.0,,
2088,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4224,22.0,96,9.0_5.0,,
2089,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4240,22.083333333333332,96,9.0_5.0,,
2090,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,4272,22.25,96,9.0_5.0,,
2091,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4288,22.333333333333332,96,9.0_5.0,,
2092,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4304,22.416666666666664,96,9.0_5.0,,
2093,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4320,22.5,96,9.0_5.0,,
2094,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4320,22.5,96,9.0_5.0,,
2095,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,4352,22.666666666666664,96,9.0_5.0,,
2096,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4368,22.75,96,9.0_5.0,,
2097,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4384,22.833333333333332,96,9.0_5.0,,
2098,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4400,22.916666666666664,96,9.0_5.0,,
2099,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4416,23.0,96,9.0_5.0,,
2100,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4416,23.0,96,9.0_5.0,,
2101,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4432,23.083333333333332,96,9.0_5.0,,
2102,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,4464,23.25,96,9.0_5.0,,
2103,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4480,23.333333333333332,96,9.0_5.0,,
2104,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4496,23.416666666666664,96,9.0_5.0,,
2105,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4512,23.5,96,9.0_5.0,,
2106,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4512,23.5,96,9.0_5.0,,
2107,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,4544,23.666666666666664,96,9.0_5.0,,
2108,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4560,23.75,96,9.0_5.0,,
2109,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4576,23.833333333333332,96,9.0_5.0,,
2110,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4592,23.916666666666664,96,9.0_5.0,,
2111,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4608,24.0,96,9.0_6.0,,
2112,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4608,24.0,96,9.0_6.0,,
2113,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4624,24.083333333333332,96,9.0_6.0,,
2114,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,4656,24.25,96,9.0_6.0,,
2115,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4672,24.333333333333332,96,9.0_6.0,,
2116,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4688,24.416666666666664,96,9.0_6.0,,
2117,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4704,24.5,96,9.0_6.0,,
2118,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4704,24.5,96,9.0_6.0,,
2119,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,4736,24.666666666666664,96,9.0_6.0,,
2120,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4752,24.75,96,9.0_6.0,,
2121,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4768,24.833333333333332,96,9.0_6.0,,
2122,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4784,24.916666666666664,96,9.0_6.0,,
2123,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4800,25.0,96,9.0_6.0,,
2124,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4800,25.0,96,9.0_6.0,,
2125,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4816,25.083333333333332,96,9.0_6.0,,
2126,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,4848,25.25,96,9.0_6.0,,
2127,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4864,25.333333333333332,96,9.0_6.0,,
2128,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4880,25.416666666666664,96,9.0_6.0,,
2129,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4896,25.5,96,9.0_6.0,,
2130,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4896,25.5,96,9.0_6.0,,
2131,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,4928,25.666666666666664,96,9.0_6.0,,
2132,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4944,25.75,96,9.0_6.0,,
2133,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4960,25.833333333333332,96,9.0_6.0,,
2134,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4976,25.916666666666664,96,9.0_6.0,,
2135,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4992,26.0,96,9.0_6.0,,
2136,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4992,26.0,96,9.0_6.0,,
2137,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,5024,26.166666666666664,96,9.0_6.0,,
2138,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,5040,26.25,96,9.0_6.0,,
2139,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,5056,26.333333333333332,96,9.0_6.0,,
2140,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,5064,26.375,96,9.0_6.0,,
2141,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,5096,26.541666666666664,96,9.0_6.0,,
2142,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,5112,26.625,96,9.0_6.0,,
2143,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,5128,26.708333333333332,96,9.0_6.0,,
2144,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,5136,26.75,96,9.0_6.0,,
2145,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,5168,26.916666666666664,96,9.0_6.0,,
2146,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,5184,27.0,96,9.0_6.0,,
2147,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,5216,27.166666666666664,96,9.0_6.0,,
2148,9.0,,,,,,42.0,,,,40,note_on,,96.0,42.0,96.0,5256,27.375,96,9.0_6.0,,
2149,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,5288,27.541666666666664,96,9.0_6.0,,
2150,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,5304,27.625,96,9.0_6.0,,
2151,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,5320,27.708333333333332,96,9.0_6.0,,
2152,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,5328,27.75,96,9.0_6.0,,
2153,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,5344,27.833333333333332,96,9.0_6.0,,
2154,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,5352,27.875,96,9.0_6.0,,
2155,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,5368,27.958333333333332,96,9.0_6.0,,
2156,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,5376,28.0,96,9.0_7.0,,
2157,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,5408,28.166666666666664,96,9.0_7.0,,
2158,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,5424,28.25,96,9.0_7.0,,
2159,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,5440,28.333333333333332,96,9.0_7.0,,
2160,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,5448,28.375,96,9.0_7.0,,
2161,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,5480,28.541666666666664,96,9.0_7.0,,
2162,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,5496,28.625,96,9.0_7.0,,
2163,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,5512,28.708333333333332,96,9.0_7.0,,
2164,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,5520,28.75,96,9.0_7.0,,
2165,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,5552,28.916666666666664,96,9.0_7.0,,
2166,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,5568,29.0,96,9.0_7.0,,
2167,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,5600,29.166666666666664,96,9.0_7.0,,
2168,9.0,,,,,,42.0,,,,40,note_on,,96.0,42.0,96.0,5640,29.375,96,9.0_7.0,,
2169,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,5672,29.541666666666664,96,9.0_7.0,,
2170,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,5688,29.625,96,9.0_7.0,,
2171,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,5704,29.708333333333332,96,9.0_7.0,,
2172,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,5712,29.75,96,9.0_7.0,,
2173,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,5728,29.833333333333332,96,9.0_7.0,,
2174,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,5736,29.875,96,9.0_7.0,,
2175,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,5752,29.958333333333332,96,9.0_7.0,,
2176,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,5760,30.0,96,9.0_7.0,,
2177,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,5792,30.166666666666664,96,9.0_7.0,,
2178,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,5808,30.25,96,9.0_7.0,,
2179,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,5824,30.333333333333332,96,9.0_7.0,,
2180,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,5832,30.375,96,9.0_7.0,,
2181,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,5864,30.541666666666664,96,9.0_7.0,,
2182,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,5880,30.625,96,9.0_7.0,,
2183,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,5896,30.708333333333332,96,9.0_7.0,,
2184,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,5904,30.75,96,9.0_7.0,,
2185,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,5936,30.916666666666664,96,9.0_7.0,,
2186,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,5952,31.0,96,9.0_7.0,,
2187,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,5984,31.166666666666664,96,9.0_7.0,,
2188,9.0,,,,,,42.0,,,,40,note_on,,96.0,42.0,96.0,6024,31.375,96,9.0_7.0,,
2189,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,6056,31.541666666666664,96,9.0_7.0,,
2190,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,6072,31.625,96,9.0_7.0,,
2191,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,6088,31.708333333333332,96,9.0_7.0,,
2192,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,6096,31.75,96,9.0_7.0,,
2193,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,6112,31.833333333333332,96,9.0_7.0,,
2194,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,6120,31.875,96,9.0_7.0,,
2195,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,6136,31.958333333333332,96,9.0_7.0,,
2196,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,6144,32.0,96,9.0_8.0,,
2197,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,6176,32.166666666666664,96,9.0_8.0,,
2198,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,6192,32.25,96,9.0_8.0,,
2199,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,6208,32.33333333333333,96,9.0_8.0,,
2200,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,6216,32.375,96,9.0_8.0,,
2201,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,6248,32.541666666666664,96,9.0_8.0,,
2202,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,6264,32.625,96,9.0_8.0,,
2203,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,6280,32.70833333333333,96,9.0_8.0,,
2204,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,6288,32.75,96,9.0_8.0,,
2205,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,6320,32.916666666666664,96,9.0_8.0,,
2206,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,6336,33.0,96,9.0_8.0,,
2207,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,6368,33.166666666666664,96,9.0_8.0,,
2208,9.0,,,,,,42.0,,,,40,note_on,,96.0,42.0,96.0,6408,33.375,96,9.0_8.0,,
2209,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,6440,33.541666666666664,96,9.0_8.0,,
2210,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,6456,33.625,96,9.0_8.0,,
2211,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,6472,33.70833333333333,96,9.0_8.0,,
2212,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,6480,33.75,96,9.0_8.0,,
2213,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,6496,33.83333333333333,96,9.0_8.0,,
2214,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,6504,33.875,96,9.0_8.0,,
2215,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,6520,33.95833333333333,96,9.0_8.0,,
2216,9.0,,,,,,42.0,,,,8,note_on,,96.0,42.0,96.0,6528,34.0,96,9.0_8.0,,
2217,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,6544,34.08333333333333,96,9.0_8.0,,
2218,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,6576,34.25,96,9.0_8.0,,
2219,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,6592,34.33333333333333,96,9.0_8.0,,
2220,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,6608,34.416666666666664,96,9.0_8.0,,
2221,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,6624,34.5,96,9.0_8.0,,
2222,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,6624,34.5,96,9.0_8.0,,
2223,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,6656,34.666666666666664,96,9.0_8.0,,
2224,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,6672,34.75,96,9.0_8.0,,
2225,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,6688,34.83333333333333,96,9.0_8.0,,
2226,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,6704,34.916666666666664,96,9.0_8.0,,
2227,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,6720,35.0,96,9.0_8.0,,
2228,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,6720,35.0,96,9.0_8.0,,
