,section,tick,event_desc,event_details,note_number,note_velocity,6,note_value,second,octave,note,note_nmd,note_name,angle
6667,3,310412,Pitch_bend_c,3,7424,0,,7424,323.3458333333333,618,8,8,G#,240
6668,3,310414,Pitch_bend_c,3,7296,0,,7296,323.34791666666666,608,0,0,C,0
6669,3,310416,Pitch_bend_c,3,7168,0,,7168,323.35,597,4,4,E,120
6670,3,310418,Pitch_bend_c,3,7040,0,,7040,323.3520833333333,586,8,8,G#,240
6671,3,310420,Pitch_bend_c,3,6912,0,,6912,323.3541666666667,576,0,0,C,0
6672,3,310422,Pitch_bend_c,3,6784,0,,6784,323.35625,565,4,4,E,120
6673,3,310424,Pitch_bend_c,3,6656,0,,6656,323.35833333333335,554,8,8,G#,240
6674,3,310426,Pitch_bend_c,3,6528,0,,6528,323.36041666666665,544,0,0,C,0
6675,3,310428,Pitch_bend_c,3,6400,0,,6400,323.3625,533,4,4,E,120
6676,3,310430,Pitch_bend_c,3,6272,0,,6272,323.3645833333333,522,8,8,G#,240
6677,3,310432,Pitch_bend_c,3,6144,0,,6144,323.3666666666667,512,0,0,C,0
6678,3,310434,Pitch_bend_c,3,6016,0,,6016,323.36875,501,4,4,E,120
6679,3,310436,Pitch_bend_c,3,5888,0,,5888,323.37083333333334,490,8,8,G#,240
6680,3,310438,Pitch_bend_c,3,5760,0,,5760,323.37291666666664,480,0,0,C,0
6681,3,310440,Pitch_bend_c,3,5632,0,,5632,323.375,469,4,4,E,120
6682,3,310442,Pitch_bend_c,3,5504,0,,5504,323.3770833333333,458,8,8,G#,240
6683,3,310444,Pitch_bend_c,3,5376,0,,5376,323.37916666666666,448,0,0,C,0
6684,3,310446,Pitch_bend_c,3,5248,0,,5248,323.38125,437,4,4,E,120
6685,3,310448,Pitch_bend_c,3,5120,0,,5120,323.3833333333333,426,8,8,G#,240
6686,3,310450,Pitch_bend_c,3,4992,0,,4992,323.3854166666667,416,0,0,C,0
6687,3,310452,Pitch_bend_c,3,4864,0,,4864,323.3875,405,4,4,E,120
6688,3,310454,Pitch_bend_c,3,4736,0,,4736,323.38958333333335,394,8,8,G#,240
6689,3,310456,Pitch_bend_c,3,4608,0,,4608,323.39166666666665,384,0,0,C,0
6690,3,310458,Pitch_bend_c,3,4480,0,,4480,323.39375,373,4,4,E,120
6691,3,310460,Pitch_bend_c,3,4352,0,,4352,323.3958333333333,362,8,8,G#,240
6692,3,310462,Pitch_bend_c,3,4224,0,,4224,323.3979166666667,352,0,0,C,0
6693,3,310464,Pitch_bend_c,3,4096,0,,4096,323.4,341,4,4,E,120
6694,3,310466,Pitch_bend_c,3,3968,0,,3968,323.40208333333334,330,8,8,G#,240
6695,3,310480,Pitch_bend_c,3,3968,0,,3968,323.4166666666667,330,8,8,G#,240
6696,3,310482,Pitch_bend_c,3,4096,0,,4096,323.41875,341,4,4,E,120
6697,3,310484,Pitch_bend_c,3,4224,0,,4224,323.42083333333335,352,0,0,C,0
6698,3,310486,Pitch_bend_c,3,4352,0,,4352,323.42291666666665,362,8,8,G#,240
6699,3,310488,Pitch_bend_c,3,4480,0,,4480,323.425,373,4,4,E,120
6700,3,310490,Pitch_bend_c,3,4608,0,,4608,323.4270833333333,384,0,0,C,0
6701,3,310492,Pitch_bend_c,3,4736,0,,4736,323.4291666666667,394,8,8,G#,240
6702,3,310494,Pitch_bend_c,3,4864,0,,4864,323.43125,405,4,4,E,120
6703,3,310496,Pitch_bend_c,3,4992,0,,4992,323.43333333333334,416,0,0,C,0
6704,3,310498,Pitch_bend_c,3,5120,0,,5120,323.43541666666664,426,8,8,G#,240
6705,3,310500,Pitch_bend_c,3,5248,0,,5248,323.4375,437,4,4,E,120
6706,3,310502,Pitch_bend_c,3,5376,0,,5376,323.4395833333333,448,0,0,C,0
6707,3,310504,Pitch_bend_c,3,5504,0,,5504,323.44166666666666,458,8,8,G#,240
6708,3,310506,Pitch_bend_c,3,5632,0,,5632,323.44375,469,4,4,E,120
6709,3,310508,Pitch_bend_c,3,5760,0,,5760,323.4458333333333,480,0,0,C,0
6710,3,310510,Pitch_bend_c,3,5888,0,,5888,323.4479166666667,490,8,8,G#,240
6711,3,310512,Pitch_bend_c,3,6016,0,,6016,323.45,501,4,4,E,120
6712,3,310514,Pitch_bend_c,3,6144,0,,6144,323.45208333333335,512,0,0,C,0
6713,3,310516,Pitch_bend_c,3,6272,0,,6272,323.45416666666665,522,8,8,G#,240
6714,3,310518,Pitch_bend_c,3,6400,0,,6400,323.45625,533,4,4,E,120
6715,3,310520,Pitch_bend_c,3,6528,0,,6528,323.4583333333333,544,0,0,C,0
6716,3,310522,Pitch_bend_c,3,6656,0,,6656,323.4604166666667,554,8,8,G#,240
6717,3,310524,Pitch_bend_c,3,6784,0,,6784,323.4625,565,4,4,E,120
6718,3,310526,Pitch_bend_c,3,6912,0,,6912,323.46458333333334,576,0,0,C,0
6719,3,310528,Pitch_bend_c,3,7040,0,,7040,323.46666666666664,586,8,8,G#,240
6720,3,310530,Pitch_bend_c,3,7168,0,,7168,323.46875,597,4,4,E,120
6721,3,310532,Pitch_bend_c,3,7296,0,,7296,323.4708333333333,608,0,0,C,0
6722,3,310534,Pitch_bend_c,3,7424,0,,7424,323.47291666666666,618,8,8,G#,240
6723,3,310536,Pitch_bend_c,3,7552,0,,7552,323.475,629,4,4,E,120
6724,3,310538,Pitch_bend_c,3,7680,0,,7680,323.4770833333333,640,0,0,C,0
6725,3,310540,Pitch_bend_c,3,7808,0,,7808,323.4791666666667,650,8,8,G#,240
6726,3,310542,Pitch_bend_c,3,7936,0,,7936,323.48125,661,4,4,E,120
6727,3,310544,Pitch_bend_c,3,8064,0,,8064,323.48333333333335,672,0,0,C,0
6728,3,310546,Pitch_bend_c,3,8192,0,,8192,323.48541666666665,682,8,8,G#,240
6729,3,310560,Pitch_bend_c,3,8192,0,,8192,323.5,682,8,8,G#,240
6730,3,310560,Pitch_bend_c,3,8192,0,,8192,323.5,682,8,8,G#,240
6731,3,310560,Note_off_c,3,54,95,,54,323.5,4,6,6,F#,180
6732,3,310560,Pitch_bend_c,3,8192,0,,8192,323.5,682,8,8,G#,240
6733,3,310560,Note_on_c,3,61,95,,61,323.5,5,1,7,G,30
6734,3,310561,Pitch_bend_c,3,8064,0,,8064,323.50104166666665,672,0,0,C,0
6735,3,310562,Pitch_bend_c,3,7936,0,,7936,323.5020833333333,661,4,4,E,120
6736,3,310563,Pitch_bend_c,3,7808,0,,7808,323.503125,650,8,8,G#,240
6737,3,310564,Pitch_bend_c,3,7680,0,,7680,323.50416666666666,640,0,0,C,0
6738,3,310565,Pitch_bend_c,3,7552,0,,7552,323.5052083333333,629,4,4,E,120
6739,3,310566,Pitch_bend_c,3,7424,0,,7424,323.50625,618,8,8,G#,240
6740,3,310567,Pitch_bend_c,3,7296,0,,7296,323.5072916666667,608,0,0,C,0
6741,3,310568,Pitch_bend_c,3,7168,0,,7168,323.5083333333333,597,4,4,E,120
6742,3,310569,Pitch_bend_c,3,7040,0,,7040,323.509375,586,8,8,G#,240
6743,3,310570,Pitch_bend_c,3,6912,0,,6912,323.5104166666667,576,0,0,C,0
6744,3,310571,Pitch_bend_c,3,6784,0,,6784,323.51145833333334,565,4,4,E,120
6745,3,310572,Pitch_bend_c,3,6656,0,,6656,323.5125,554,8,8,G#,240
6746,3,310573,Pitch_bend_c,3,6528,0,,6528,323.51354166666664,544,0,0,C,0
6747,3,310574,Pitch_bend_c,3,6400,0,,6400,323.51458333333335,533,4,4,E,120
6748,3,310575,Pitch_bend_c,3,6272,0,,6272,323.515625,522,8,8,G#,240
6749,3,310576,Pitch_bend_c,3,6144,0,,6144,323.51666666666665,512,0,0,C,0
6750,3,310577,Pitch_bend_c,3,6016,0,,6016,323.5177083333333,501,4,4,E,120
6751,3,310578,Pitch_bend_c,3,5888,0,,5888,323.51875,490,8,8,G#,240
6752,3,310579,Pitch_bend_c,3,5760,0,,5760,323.51979166666666,480,0,0,C,0
6753,3,310580,Pitch_bend_c,3,5632,0,,5632,323.5208333333333,469,4,4,E,120
6754,3,310581,Pitch_bend_c,3,5504,0,,5504,323.521875,458,8,8,G#,240
6755,3,310582,Pitch_bend_c,3,5376,0,,5376,323.5229166666667,448,0,0,C,0
6756,3,310583,Pitch_bend_c,3,5248,0,,5248,323.5239583333333,437,4,4,E,120
6757,3,310584,Pitch_bend_c,3,5120,0,,5120,323.525,426,8,8,G#,240
6758,3,310585,Pitch_bend_c,3,4992,0,,4992,323.5260416666667,416,0,0,C,0
6759,3,310586,Pitch_bend_c,3,4864,0,,4864,323.52708333333334,405,4,4,E,120
6760,3,310587,Pitch_bend_c,3,4736,0,,4736,323.528125,394,8,8,G#,240
6761,3,310588,Pitch_bend_c,3,4608,0,,4608,323.52916666666664,384,0,0,C,0
6762,3,310589,Pitch_bend_c,3,4480,0,,4480,323.53020833333335,373,4,4,E,120
6763,3,310590,Pitch_bend_c,3,4352,0,,4352,323.53125,362,8,8,G#,240
6764,3,310591,Pitch_bend_c,3,4224,0,,4224,323.53229166666665,352,0,0,C,0
6765,3,310592,Pitch_bend_c,3,4096,0,,4096,323.5333333333333,341,4,4,E,120
6766,3,310593,Pitch_bend_c,3,3968,0,,3968,323.534375,330,8,8,G#,240
6767,3,310594,Pitch_bend_c,3,3840,0,,3840,323.53541666666666,320,0,0,C,0
6768,3,310595,Pitch_bend_c,3,3712,0,,3712,323.5364583333333,309,4,4,E,120
6769,3,310596,Pitch_bend_c,3,3584,0,,3584,323.5375,298,8,8,G#,240
6770,3,310597,Pitch_bend_c,3,3456,0,,3456,323.5385416666667,288,0,0,C,0
6771,3,310598,Pitch_bend_c,3,3328,0,,3328,323.5395833333333,277,4,4,E,120
6772,3,310599,Pitch_bend_c,3,3200,0,,3200,323.540625,266,8,8,G#,240
6773,3,310600,Pitch_bend_c,3,3072,0,,3072,323.5416666666667,256,0,0,C,0
6774,3,310601,Pitch_bend_c,3,2944,0,,2944,323.54270833333334,245,4,4,E,120
6775,3,310602,Pitch_bend_c,3,2816,0,,2816,323.54375,234,8,8,G#,240
6776,3,310603,Pitch_bend_c,3,2688,0,,2688,323.54479166666664,224,0,0,C,0
6777,3,310604,Pitch_bend_c,3,2560,0,,2560,323.54583333333335,213,4,4,E,120
6778,3,310605,Pitch_bend_c,3,2432,0,,2432,323.546875,202,8,8,G#,240
6779,3,310606,Pitch_bend_c,3,2304,0,,2304,323.54791666666665,192,0,0,C,0
6780,3,310607,Pitch_bend_c,3,2176,0,,2176,323.5489583333333,181,4,4,E,120
6781,3,310608,Pitch_bend_c,3,2048,0,,2048,323.55,170,8,8,G#,240
6782,3,310609,Pitch_bend_c,3,1920,0,,1920,323.55104166666666,160,0,0,C,0
6783,3,310610,Pitch_bend_c,3,1792,0,,1792,323.5520833333333,149,4,4,E,120
6784,3,310611,Pitch_bend_c,3,1664,0,,1664,323.553125,138,8,8,G#,240
6785,3,310612,Pitch_bend_c,3,1536,0,,1536,323.5541666666667,128,0,0,C,0
6786,3,310613,Pitch_bend_c,3,1408,0,,1408,323.5552083333333,117,4,4,E,120
6787,3,310614,Pitch_bend_c,3,1280,0,,1280,323.55625,106,8,8,G#,240
6788,3,310615,Pitch_bend_c,3,1152,0,,1152,323.5572916666667,96,0,0,C,0
6789,3,310640,Pitch_bend_c,3,1152,0,,1152,323.5833333333333,96,0,0,C,0
6790,3,310641,Pitch_bend_c,3,1280,0,,1280,323.584375,106,8,8,G#,240
6791,3,310642,Pitch_bend_c,3,1408,0,,1408,323.5854166666667,117,4,4,E,120
6792,3,310643,Pitch_bend_c,3,1536,0,,1536,323.5864583333333,128,0,0,C,0
6793,3,310644,Pitch_bend_c,3,1664,0,,1664,323.5875,138,8,8,G#,240
6794,3,310645,Pitch_bend_c,3,1792,0,,1792,323.5885416666667,149,4,4,E,120
6795,3,310646,Pitch_bend_c,3,1920,0,,1920,323.58958333333334,160,0,0,C,0
6796,3,310647,Pitch_bend_c,3,2048,0,,2048,323.590625,170,8,8,G#,240
6797,3,310648,Pitch_bend_c,3,2176,0,,2176,323.59166666666664,181,4,4,E,120
6798,3,310649,Pitch_bend_c,3,2304,0,,2304,323.59270833333335,192,0,0,C,0
6799,3,310650,Pitch_bend_c,3,2432,0,,2432,323.59375,202,8,8,G#,240
6800,3,310651,Pitch_bend_c,3,2560,0,,2560,323.59479166666665,213,4,4,E,120
6801,3,310652,Pitch_bend_c,3,2688,0,,2688,323.5958333333333,224,0,0,C,0
6802,3,310653,Pitch_bend_c,3,2816,0,,2816,323.596875,234,8,8,G#,240
6803,3,310654,Pitch_bend_c,3,2944,0,,2944,323.59791666666666,245,4,4,E,120
6804,3,310655,Pitch_bend_c,3,3072,0,,3072,323.5989583333333,256,0,0,C,0
6805,3,310656,Pitch_bend_c,3,3200,0,,3200,323.6,266,8,8,G#,240
6806,3,310657,Pitch_bend_c,3,3328,0,,3328,323.6010416666667,277,4,4,E,120
6807,3,310658,Pitch_bend_c,3,3456,0,,3456,323.6020833333333,288,0,0,C,0
6808,3,310659,Pitch_bend_c,3,3584,0,,3584,323.603125,298,8,8,G#,240
6809,3,310660,Pitch_bend_c,3,3712,0,,3712,323.6041666666667,309,4,4,E,120
6810,3,310661,Pitch_bend_c,3,3840,0,,3840,323.60520833333334,320,0,0,C,0
6811,3,310662,Pitch_bend_c,3,3968,0,,3968,323.60625,330,8,8,G#,240
6812,3,310663,Pitch_bend_c,3,4096,0,,4096,323.60729166666664,341,4,4,E,120
6813,3,310664,Pitch_bend_c,3,4224,0,,4224,323.60833333333335,352,0,0,C,0
6814,3,310665,Pitch_bend_c,3,4352,0,,4352,323.609375,362,8,8,G#,240
6815,3,310666,Pitch_bend_c,3,4480,0,,4480,323.61041666666665,373,4,4,E,120
6816,3,310667,Pitch_bend_c,3,4608,0,,4608,323.6114583333333,384,0,0,C,0
6817,3,310668,Pitch_bend_c,3,4736,0,,4736,323.6125,394,8,8,G#,240
6818,3,310669,Pitch_bend_c,3,4864,0,,4864,323.61354166666666,405,4,4,E,120
6819,3,310670,Pitch_bend_c,3,4992,0,,4992,323.6145833333333,416,0,0,C,0
6820,3,310671,Pitch_bend_c,3,5120,0,,5120,323.615625,426,8,8,G#,240
6821,3,310672,Pitch_bend_c,3,5248,0,,5248,323.6166666666667,437,4,4,E,120
6822,3,310673,Pitch_bend_c,3,5376,0,,5376,323.6177083333333,448,0,0,C,0
6823,3,310674,Pitch_bend_c,3,5504,0,,5504,323.61875,458,8,8,G#,240
6824,3,310675,Pitch_bend_c,3,5632,0,,5632,323.6197916666667,469,4,4,E,120
6825,3,310676,Pitch_bend_c,3,5760,0,,5760,323.62083333333334,480,0,0,C,0
6826,3,310677,Pitch_bend_c,3,5888,0,,5888,323.621875,490,8,8,G#,240
6827,3,310678,Pitch_bend_c,3,6016,0,,6016,323.62291666666664,501,4,4,E,120
6828,3,310679,Pitch_bend_c,3,6144,0,,6144,323.62395833333335,512,0,0,C,0
6829,3,310680,Pitch_bend_c,3,6272,0,,6272,323.625,522,8,8,G#,240
6830,3,310681,Pitch_bend_c,3,6400,0,,6400,323.62604166666665,533,4,4,E,120
6831,3,310682,Pitch_bend_c,3,6528,0,,6528,323.6270833333333,544,0,0,C,0
6832,3,310683,Pitch_bend_c,3,6656,0,,6656,323.628125,554,8,8,G#,240
6833,3,310684,Pitch_bend_c,3,6784,0,,6784,323.62916666666666,565,4,4,E,120
6834,3,310685,Pitch_bend_c,3,6912,0,,6912,323.6302083333333,576,0,0,C,0
6835,3,310686,Pitch_bend_c,3,7040,0,,7040,323.63125,586,8,8,G#,240
6836,3,310687,Pitch_bend_c,3,7168,0,,7168,323.6322916666667,597,4,4,E,120
6837,3,310688,Pitch_bend_c,3,7296,0,,7296,323.6333333333333,608,0,0,C,0
6838,3,310689,Pitch_bend_c,3,7424,0,,7424,323.634375,618,8,8,G#,240
6839,3,310690,Pitch_bend_c,3,7552,0,,7552,323.6354166666667,629,4,4,E,120
6840,3,310691,Pitch_bend_c,3,7680,0,,7680,323.63645833333334,640,0,0,C,0
6841,3,310692,Pitch_bend_c,3,7808,0,,7808,323.6375,650,8,8,G#,240
6842,3,310693,Pitch_bend_c,3,7936,0,,7936,323.63854166666664,661,4,4,E,120
6843,3,310694,Pitch_bend_c,3,8064,0,,8064,323.63958333333335,672,0,0,C,0
6844,3,310695,Pitch_bend_c,3,8192,0,,8192,323.640625,682,8,8,G#,240
6845,3,310720,Pitch_bend_c,3,8192,0,,8192,323.6666666666667,682,8,8,G#,240
6846,3,310720,Pitch_bend_c,3,8192,0,,8192,323.6666666666667,682,8,8,G#,240
6847,3,310720,Note_off_c,3,61,95,,61,323.6666666666667,5,1,7,G,30
6848,3,310720,Pitch_bend_c,3,8192,0,,8192,323.6666666666667,682,8,8,G#,240
6849,3,310720,Note_on_c,3,59,95,,59,323.6666666666667,4,11,5,F,330
6850,3,310721,Pitch_bend_c,3,8064,0,,8064,323.66770833333334,672,0,0,C,0
6851,3,310722,Pitch_bend_c,3,7936,0,,7936,323.66875,661,4,4,E,120
6852,3,310723,Pitch_bend_c,3,7808,0,,7808,323.66979166666664,650,8,8,G#,240
6853,3,310724,Pitch_bend_c,3,7680,0,,7680,323.67083333333335,640,0,0,C,0
6854,3,310725,Pitch_bend_c,3,7552,0,,7552,323.671875,629,4,4,E,120
6855,3,310726,Pitch_bend_c,3,7424,0,,7424,323.67291666666665,618,8,8,G#,240
6856,3,310727,Pitch_bend_c,3,7296,0,,7296,323.6739583333333,608,0,0,C,0
6857,3,310728,Pitch_bend_c,3,7168,0,,7168,323.675,597,4,4,E,120
6858,3,310729,Pitch_bend_c,3,7040,0,,7040,323.67604166666666,586,8,8,G#,240
6859,3,310730,Pitch_bend_c,3,6912,0,,6912,323.6770833333333,576,0,0,C,0
6860,3,310731,Pitch_bend_c,3,6784,0,,6784,323.678125,565,4,4,E,120
6861,3,310732,Pitch_bend_c,3,6656,0,,6656,323.6791666666667,554,8,8,G#,240
6862,3,310733,Pitch_bend_c,3,6528,0,,6528,323.6802083333333,544,0,0,C,0
6863,3,310734,Pitch_bend_c,3,6400,0,,6400,323.68125,533,4,4,E,120
6864,3,310735,Pitch_bend_c,3,6272,0,,6272,323.6822916666667,522,8,8,G#,240
6865,3,310736,Pitch_bend_c,3,6144,0,,6144,323.68333333333334,512,0,0,C,0
6866,3,310737,Pitch_bend_c,3,6016,0,,6016,323.684375,501,4,4,E,120
6867,3,310738,Pitch_bend_c,3,5888,0,,5888,323.68541666666664,490,8,8,G#,240
6868,3,310739,Pitch_bend_c,3,5760,0,,5760,323.68645833333335,480,0,0,C,0
6869,3,310740,Pitch_bend_c,3,5632,0,,5632,323.6875,469,4,4,E,120
6870,3,310741,Pitch_bend_c,3,5504,0,,5504,323.68854166666665,458,8,8,G#,240
6871,3,310742,Pitch_bend_c,3,5376,0,,5376,323.6895833333333,448,0,0,C,0
6872,3,310743,Pitch_bend_c,3,5248,0,,5248,323.690625,437,4,4,E,120
6873,3,310744,Pitch_bend_c,3,5120,0,,5120,323.69166666666666,426,8,8,G#,240
6874,3,310745,Pitch_bend_c,3,4992,0,,4992,323.6927083333333,416,0,0,C,0
6875,3,310746,Pitch_bend_c,3,4864,0,,4864,323.69375,405,4,4,E,120
6876,3,310747,Pitch_bend_c,3,4736,0,,4736,323.6947916666667,394,8,8,G#,240
6877,3,310748,Pitch_bend_c,3,4608,0,,4608,323.6958333333333,384,0,0,C,0
6878,3,310749,Pitch_bend_c,3,4480,0,,4480,323.696875,373,4,4,E,120
6879,3,310750,Pitch_bend_c,3,4352,0,,4352,323.6979166666667,362,8,8,G#,240
6880,3,310751,Pitch_bend_c,3,4224,0,,4224,323.69895833333334,352,0,0,C,0
6881,3,310752,Pitch_bend_c,3,4096,0,,4096,323.7,341,4,4,E,120
6882,3,310753,Pitch_bend_c,3,3968,0,,3968,323.70104166666664,330,8,8,G#,240
6883,3,310754,Pitch_bend_c,3,3840,0,,3840,323.70208333333335,320,0,0,C,0
6884,3,310755,Pitch_bend_c,3,3712,0,,3712,323.703125,309,4,4,E,120
6885,3,310756,Pitch_bend_c,3,3584,0,,3584,323.70416666666665,298,8,8,G#,240
6886,3,310757,Pitch_bend_c,3,3456,0,,3456,323.7052083333333,288,0,0,C,0
6887,3,310758,Pitch_bend_c,3,3328,0,,3328,323.70625,277,4,4,E,120
6888,3,310759,Pitch_bend_c,3,3200,0,,3200,323.70729166666666,266,8,8,G#,240
6889,3,310760,Pitch_bend_c,3,3072,0,,3072,323.7083333333333,256,0,0,C,0
6890,3,310761,Pitch_bend_c,3,2944,0,,2944,323.709375,245,4,4,E,120
6891,3,310762,Pitch_bend_c,3,2816,0,,2816,323.7104166666667,234,8,8,G#,240
6892,3,310763,Pitch_bend_c,3,2688,0,,2688,323.7114583333333,224,0,0,C,0
6893,3,310764,Pitch_bend_c,3,2560,0,,2560,323.7125,213,4,4,E,120
6894,3,310765,Pitch_bend_c,3,2432,0,,2432,323.7135416666667,202,8,8,G#,240
6895,3,310766,Pitch_bend_c,3,2304,0,,2304,323.71458333333334,192,0,0,C,0
6896,3,310767,Pitch_bend_c,3,2176,0,,2176,323.715625,181,4,4,E,120
6897,3,310768,Pitch_bend_c,3,2048,0,,2048,323.71666666666664,170,8,8,G#,240
6898,3,310769,Pitch_bend_c,3,1920,0,,1920,323.71770833333335,160,0,0,C,0
6899,3,310770,Pitch_bend_c,3,1792,0,,1792,323.71875,149,4,4,E,120
6900,3,310771,Pitch_bend_c,3,1664,0,,1664,323.71979166666665,138,8,8,G#,240
6901,3,310772,Pitch_bend_c,3,1536,0,,1536,323.7208333333333,128,0,0,C,0
6902,3,310773,Pitch_bend_c,3,1408,0,,1408,323.721875,117,4,4,E,120
6903,3,310774,Pitch_bend_c,3,1280,0,,1280,323.72291666666666,106,8,8,G#,240
6904,3,310775,Pitch_bend_c,3,1152,0,,1152,323.7239583333333,96,0,0,C,0
6905,3,310800,Pitch_bend_c,3,1152,0,,1152,323.75,96,0,0,C,0
6906,3,310801,Pitch_bend_c,3,1280,0,,1280,323.75104166666665,106,8,8,G#,240
6907,3,310802,Pitch_bend_c,3,1408,0,,1408,323.7520833333333,117,4,4,E,120
6908,3,310803,Pitch_bend_c,3,1536,0,,1536,323.753125,128,0,0,C,0
6909,3,310804,Pitch_bend_c,3,1664,0,,1664,323.75416666666666,138,8,8,G#,240
6910,3,310805,Pitch_bend_c,3,1792,0,,1792,323.7552083333333,149,4,4,E,120
6911,3,310806,Pitch_bend_c,3,1920,0,,1920,323.75625,160,0,0,C,0
6912,3,310807,Pitch_bend_c,3,2048,0,,2048,323.7572916666667,170,8,8,G#,240
6913,3,310808,Pitch_bend_c,3,2176,0,,2176,323.7583333333333,181,4,4,E,120
6914,3,310809,Pitch_bend_c,3,2304,0,,2304,323.759375,192,0,0,C,0
6915,3,310810,Pitch_bend_c,3,2432,0,,2432,323.7604166666667,202,8,8,G#,240
6916,3,310811,Pitch_bend_c,3,2560,0,,2560,323.76145833333334,213,4,4,E,120
6917,3,310812,Pitch_bend_c,3,2688,0,,2688,323.7625,224,0,0,C,0
6918,3,310813,Pitch_bend_c,3,2816,0,,2816,323.76354166666664,234,8,8,G#,240
6919,3,310814,Pitch_bend_c,3,2944,0,,2944,323.76458333333335,245,4,4,E,120
6920,3,310815,Pitch_bend_c,3,3072,0,,3072,323.765625,256,0,0,C,0
6921,3,310816,Pitch_bend_c,3,3200,0,,3200,323.76666666666665,266,8,8,G#,240
6922,3,310817,Pitch_bend_c,3,3328,0,,3328,323.7677083333333,277,4,4,E,120
6923,3,310818,Pitch_bend_c,3,3456,0,,3456,323.76875,288,0,0,C,0
6924,3,310819,Pitch_bend_c,3,3584,0,,3584,323.76979166666666,298,8,8,G#,240
6925,3,310820,Pitch_bend_c,3,3712,0,,3712,323.7708333333333,309,4,4,E,120
6926,3,310821,Pitch_bend_c,3,3840,0,,3840,323.771875,320,0,0,C,0
6927,3,310822,Pitch_bend_c,3,3968,0,,3968,323.7729166666667,330,8,8,G#,240
6928,3,310823,Pitch_bend_c,3,4096,0,,4096,323.7739583333333,341,4,4,E,120
6929,3,310824,Pitch_bend_c,3,4224,0,,4224,323.775,352,0,0,C,0
6930,3,310825,Pitch_bend_c,3,4352,0,,4352,323.7760416666667,362,8,8,G#,240
6931,3,310826,Pitch_bend_c,3,4480,0,,4480,323.77708333333334,373,4,4,E,120
6932,3,310827,Pitch_bend_c,3,4608,0,,4608,323.778125,384,0,0,C,0
6933,3,310828,Pitch_bend_c,3,4736,0,,4736,323.77916666666664,394,8,8,G#,240
6934,3,310829,Pitch_bend_c,3,4864,0,,4864,323.78020833333335,405,4,4,E,120
6935,3,310830,Pitch_bend_c,3,4992,0,,4992,323.78125,416,0,0,C,0
6936,3,310831,Pitch_bend_c,3,5120,0,,5120,323.78229166666665,426,8,8,G#,240
6937,3,310832,Pitch_bend_c,3,5248,0,,5248,323.7833333333333,437,4,4,E,120
6938,3,310833,Pitch_bend_c,3,5376,0,,5376,323.784375,448,0,0,C,0
6939,3,310834,Pitch_bend_c,3,5504,0,,5504,323.78541666666666,458,8,8,G#,240
6940,3,310835,Pitch_bend_c,3,5632,0,,5632,323.7864583333333,469,4,4,E,120
6941,3,310836,Pitch_bend_c,3,5760,0,,5760,323.7875,480,0,0,C,0
6942,3,310837,Pitch_bend_c,3,5888,0,,5888,323.7885416666667,490,8,8,G#,240
6943,3,310838,Pitch_bend_c,3,6016,0,,6016,323.7895833333333,501,4,4,E,120
6944,3,310839,Pitch_bend_c,3,6144,0,,6144,323.790625,512,0,0,C,0
6945,3,310840,Pitch_bend_c,3,6272,0,,6272,323.7916666666667,522,8,8,G#,240
6946,3,310841,Pitch_bend_c,3,6400,0,,6400,323.79270833333334,533,4,4,E,120
6947,3,310842,Pitch_bend_c,3,6528,0,,6528,323.79375,544,0,0,C,0
6948,3,310843,Pitch_bend_c,3,6656,0,,6656,323.79479166666664,554,8,8,G#,240
6949,3,310844,Pitch_bend_c,3,6784,0,,6784,323.79583333333335,565,4,4,E,120
6950,3,310845,Pitch_bend_c,3,6912,0,,6912,323.796875,576,0,0,C,0
6951,3,310846,Pitch_bend_c,3,7040,0,,7040,323.79791666666665,586,8,8,G#,240
6952,3,310847,Pitch_bend_c,3,7168,0,,7168,323.7989583333333,597,4,4,E,120
6953,3,310848,Pitch_bend_c,3,7296,0,,7296,323.8,608,0,0,C,0
6954,3,310849,Pitch_bend_c,3,7424,0,,7424,323.80104166666666,618,8,8,G#,240
6955,3,310850,Pitch_bend_c,3,7552,0,,7552,323.8020833333333,629,4,4,E,120
6956,3,310851,Pitch_bend_c,3,7680,0,,7680,323.803125,640,0,0,C,0
6957,3,310852,Pitch_bend_c,3,7808,0,,7808,323.8041666666667,650,8,8,G#,240
6958,3,310853,Pitch_bend_c,3,7936,0,,7936,323.8052083333333,661,4,4,E,120
6959,3,310854,Pitch_bend_c,3,8064,0,,8064,323.80625,672,0,0,C,0
6960,3,310855,Pitch_bend_c,3,8192,0,,8192,323.8072916666667,682,8,8,G#,240
6961,3,310880,Pitch_bend_c,3,8192,0,,8192,323.8333333333333,682,8,8,G#,240
6962,3,310880,Pitch_bend_c,3,8192,0,,8192,323.8333333333333,682,8,8,G#,240
6963,3,310880,Note_off_c,3,59,95,,59,323.8333333333333,4,11,5,F,330
6964,3,310880,Pitch_bend_c,3,8192,0,,8192,323.8333333333333,682,8,8,G#,240
6965,3,310880,Note_on_c,3,54,95,,54,323.8333333333333,4,6,6,F#,180
6966,3,310881,Pitch_bend_c,3,8064,0,,8064,323.834375,672,0,0,C,0
6967,3,310882,Pitch_bend_c,3,7936,0,,7936,323.8354166666667,661,4,4,E,120
