,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds
2212,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,378240,394.0
2213,4.0,,,,,,40.0,,,,,720,note_off,,80.0,40.0,80.0,378960,394.75
2214,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,378960,394.75
2215,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,379080,394.875
2216,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,379200,395.0
2217,4.0,,,,,,43.0,,,,,120,note_off,,80.0,43.0,80.0,379320,395.125
2218,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,379560,395.375
2219,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,379680,395.5
2220,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,379920,395.75
2221,4.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,380160,396.0
2222,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,380160,396.0
2223,4.0,,,,,,36.0,,,,,960,note_off,,80.0,36.0,80.0,381120,397.0
2224,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,381120,397.0
2225,4.0,,,,,,35.0,,,,,960,note_off,,80.0,35.0,80.0,382080,398.0
2226,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,382080,398.0
2227,4.0,,,,,,40.0,,,,,720,note_off,,80.0,40.0,80.0,382800,398.75
2228,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,382800,398.75
2229,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,382920,398.875
2230,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,383040,399.0
2231,4.0,,,,,,43.0,,,,,120,note_off,,80.0,43.0,80.0,383160,399.125
2232,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,383400,399.375
2233,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,383520,399.5
2234,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,383760,399.75
2235,4.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,384000,400.0
2236,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,384000,400.0
2237,4.0,,,,,,36.0,,,,,960,note_off,,80.0,36.0,80.0,384960,401.0
2238,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,384960,401.0
2239,4.0,,,,,,35.0,,,,,960,note_off,,80.0,35.0,80.0,385920,402.0
2240,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,385920,402.0
2241,4.0,,,,,,40.0,,,,,720,note_off,,80.0,40.0,80.0,386640,402.75
2242,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,386640,402.75
2243,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,386760,402.875
2244,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,386880,403.0
2245,4.0,,,,,,43.0,,,,,120,note_off,,80.0,43.0,80.0,387000,403.125
2246,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,387240,403.375
2247,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,387360,403.5
2248,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,387600,403.75
2249,4.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,387840,404.0
2250,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,387840,404.0
2251,4.0,,,,,,36.0,,,,,960,note_off,,80.0,36.0,80.0,388800,405.0
2252,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,388800,405.0
2253,4.0,,,,,,35.0,,,,,960,note_off,,80.0,35.0,80.0,389760,406.0
2254,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,389760,406.0
2255,4.0,,,,,,40.0,,,,,720,note_off,,80.0,40.0,80.0,390480,406.75
2256,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,390480,406.75
2257,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,390600,406.875
2258,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,390720,407.0
2259,4.0,,,,,,43.0,,,,,120,note_off,,80.0,43.0,80.0,390840,407.125
2260,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,391080,407.375
2261,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,391200,407.5
2262,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,391440,407.75
2263,4.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,391680,408.0
2264,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,391680,408.0
2265,4.0,,,,,,36.0,,,,,960,note_off,,80.0,36.0,80.0,392640,409.0
2266,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,392640,409.0
2267,4.0,,,,,,35.0,,,,,960,note_off,,80.0,35.0,80.0,393600,410.0
2268,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,393600,410.0
2269,4.0,,,,,,40.0,,,,,720,note_off,,80.0,40.0,80.0,394320,410.75
2270,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,394320,410.75
2271,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,394440,410.875
2272,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,394560,411.0
2273,4.0,,,,,,43.0,,,,,120,note_off,,80.0,43.0,80.0,394680,411.125
2274,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,394920,411.375
2275,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,395040,411.5
2276,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,395280,411.75
2277,4.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,395520,412.0
2278,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,395520,412.0
2279,4.0,,,,,,36.0,,,,,960,note_off,,80.0,36.0,80.0,396480,413.0
2280,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,396480,413.0
2281,4.0,,,,,,35.0,,,,,960,note_off,,80.0,35.0,80.0,397440,414.0
2282,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,397440,414.0
2283,4.0,,,,,,40.0,,,,,720,note_off,,80.0,40.0,80.0,398160,414.75
2284,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,398160,414.75
2285,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,398280,414.875
2286,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,398400,415.0
2287,4.0,,,,,,43.0,,,,,120,note_off,,80.0,43.0,80.0,398520,415.125
2288,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,398760,415.375
2289,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,398880,415.5
2290,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,399120,415.75
2291,4.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,399360,416.0
2292,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,399360,416.0
2293,4.0,,,,,,36.0,,,,,960,note_off,,80.0,36.0,80.0,400320,417.0
2294,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,400320,417.0
2295,4.0,,,,,,35.0,,,,,960,note_off,,80.0,35.0,80.0,401280,418.0
2296,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,401280,418.0
2297,4.0,,,,,,40.0,,,,,720,note_off,,80.0,40.0,80.0,402000,418.75
2298,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,402000,418.75
2299,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,402120,418.875
2300,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,402240,419.0
2301,4.0,,,,,,43.0,,,,,120,note_off,,80.0,43.0,80.0,402360,419.125
2302,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,402600,419.375
2303,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,402720,419.5
2304,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,402960,419.75
2305,4.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,403200,420.0
2306,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,403200,420.0
2307,4.0,,,,,,36.0,,,,,960,note_off,,80.0,36.0,80.0,404160,421.0
2308,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,404160,421.0
2309,4.0,,,,,,35.0,,,,,960,note_off,,80.0,35.0,80.0,405120,422.0
2310,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,405120,422.0
2311,4.0,,,,,,40.0,,,,,720,note_off,,80.0,40.0,80.0,405840,422.75
2312,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,405840,422.75
2313,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,405960,422.875
2314,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,406080,423.0
2315,4.0,,,,,,43.0,,,,,120,note_off,,80.0,43.0,80.0,406200,423.125
2316,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,406440,423.375
2317,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,406560,423.5
2318,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,406800,423.75
2319,4.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,407040,424.0
2320,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,407040,424.0
2321,4.0,,,,,,36.0,,,,,960,note_off,,80.0,36.0,80.0,408000,425.0
2322,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,408000,425.0
2323,4.0,,,,,,35.0,,,,,960,note_off,,80.0,35.0,80.0,408960,426.0
2324,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,408960,426.0
2325,4.0,,,,,,40.0,,,,,720,note_off,,80.0,40.0,80.0,409680,426.75
2326,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,409680,426.75
2327,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,409800,426.875
2328,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,409920,427.0
2329,4.0,,,,,,43.0,,,,,120,note_off,,80.0,43.0,80.0,410040,427.125
2330,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,410280,427.375
2331,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,410400,427.5
2332,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,410640,427.75
2333,4.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,410880,428.0
2334,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,410880,428.0
2335,4.0,,,,,,36.0,,,,,960,note_off,,80.0,36.0,80.0,411840,429.0
2336,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,411840,429.0
2337,4.0,,,,,,35.0,,,,,960,note_off,,80.0,35.0,80.0,412800,430.0
2338,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,412800,430.0
2339,4.0,,,,,,40.0,,,,,720,note_off,,80.0,40.0,80.0,413520,430.75
2340,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,413520,430.75
2341,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,413640,430.875
2342,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,413760,431.0
2343,4.0,,,,,,43.0,,,,,120,note_off,,80.0,43.0,80.0,413880,431.125
2344,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,414120,431.375
2345,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,414240,431.5
2346,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,414480,431.75
2347,4.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,414720,432.0
2348,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,414720,432.0
2349,4.0,,,,,,36.0,,,,,960,note_off,,80.0,36.0,80.0,415680,433.0
2350,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,415680,433.0
2351,4.0,,,,,,35.0,,,,,960,note_off,,80.0,35.0,80.0,416640,434.0
2352,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,416640,434.0
2353,4.0,,,,,,40.0,,,,,720,note_off,,80.0,40.0,80.0,417360,434.75
2354,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,417360,434.75
2355,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,417480,434.875
2356,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,417600,435.0
2357,4.0,,,,,,43.0,,,,,120,note_off,,80.0,43.0,80.0,417720,435.125
2358,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,417960,435.375
2359,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,418080,435.5
2360,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,418320,435.75
2361,4.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,418560,436.0
2362,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,418560,436.0
2363,4.0,,,,,,36.0,,,,,960,note_off,,80.0,36.0,80.0,419520,437.0
2364,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,419520,437.0
2365,4.0,,,,,,35.0,,,,,960,note_off,,80.0,35.0,80.0,420480,438.0
2366,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,420480,438.0
2367,4.0,,,,,,40.0,,,,,720,note_off,,80.0,40.0,80.0,421200,438.75
2368,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,421200,438.75
2369,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,421320,438.875
2370,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,421440,439.0
2371,4.0,,,,,,43.0,,,,,120,note_off,,80.0,43.0,80.0,421560,439.125
2372,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,421800,439.375
2373,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,421920,439.5
2374,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,422160,439.75
2375,4.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,422400,440.0
2376,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,422400,440.0
2377,4.0,,,,,,36.0,,,,,960,note_off,,80.0,36.0,80.0,423360,441.0
2378,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,423360,441.0
2379,4.0,,,,,,35.0,,,,,960,note_off,,80.0,35.0,80.0,424320,442.0
2380,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,424320,442.0
2381,4.0,,,,,,31.0,,,,,240,note_off,,80.0,31.0,80.0,424560,442.25
2382,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,424560,442.25
2383,4.0,,,,,,31.0,,,,,240,note_off,,80.0,31.0,80.0,424800,442.5
2384,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,424800,442.5
2385,4.0,,,,,,31.0,,,,,240,note_off,,80.0,31.0,80.0,425040,442.75
2386,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,425040,442.75
2387,4.0,,,,,,31.0,,,,,240,note_off,,80.0,31.0,80.0,425280,443.0
2388,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,425280,443.0
2389,4.0,,,,,,31.0,,,,,240,note_off,,80.0,31.0,80.0,425520,443.25
2390,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,425520,443.25
2391,4.0,,,,,,31.0,,,,,240,note_off,,80.0,31.0,80.0,425760,443.5
2392,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,425760,443.5
2393,4.0,,,,,,31.0,,,,,240,note_off,,80.0,31.0,80.0,426000,443.75
2394,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,426000,443.75
2395,4.0,,,,,,31.0,,,,,240,note_off,,80.0,31.0,80.0,426240,444.0
2396,4.0,,,,,,33.0,,,,,0,note_on,,95.0,33.0,95.0,426240,444.0
2397,4.0,,,,,,33.0,,,,,240,note_off,,80.0,33.0,80.0,426480,444.25
2398,4.0,,,,,,33.0,,,,,0,note_on,,95.0,33.0,95.0,426480,444.25
2399,4.0,,,,,,33.0,,,,,240,note_off,,80.0,33.0,80.0,426720,444.5
2400,4.0,,,,,,33.0,,,,,0,note_on,,95.0,33.0,95.0,426720,444.5
2401,4.0,,,,,,33.0,,,,,240,note_off,,80.0,33.0,80.0,426960,444.75
2402,4.0,,,,,,33.0,,,,,0,note_on,,95.0,33.0,95.0,426960,444.75
2403,4.0,,,,,,33.0,,,,,240,note_off,,80.0,33.0,80.0,427200,445.0
2404,4.0,,,,,,33.0,,,,,0,note_on,,95.0,33.0,95.0,427200,445.0
2405,4.0,,,,,,33.0,,,,,240,note_off,,80.0,33.0,80.0,427440,445.25
2406,4.0,,,,,,33.0,,,,,0,note_on,,95.0,33.0,95.0,427440,445.25
2407,4.0,,,,,,33.0,,,,,240,note_off,,80.0,33.0,80.0,427680,445.5
2408,4.0,,,,,,33.0,,,,,0,note_on,,95.0,33.0,95.0,427680,445.5
2409,4.0,,,,,,33.0,,,,,240,note_off,,80.0,33.0,80.0,427920,445.75
2410,4.0,,,,,,33.0,,,,,0,note_on,,95.0,33.0,95.0,427920,445.75
2411,4.0,,,,,,33.0,,,,,240,note_off,,80.0,33.0,80.0,428160,446.0
2412,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,428160,446.0
2413,4.0,,,,,,40.0,,,,,720,note_off,,80.0,40.0,80.0,428880,446.75
2414,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,428880,446.75
2415,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,429000,446.875
2416,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,429120,447.0
2417,4.0,,,,,,43.0,,,,,120,note_off,,80.0,43.0,80.0,429240,447.125
2418,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,429480,447.375
2419,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,429600,447.5
2420,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,429840,447.75
2421,4.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,430080,448.0
2422,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,430080,448.0
2423,4.0,,,,,,36.0,,,,,960,note_off,,80.0,36.0,80.0,431040,449.0
2424,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,431040,449.0
2425,4.0,,,,,,35.0,,,,,960,note_off,,80.0,35.0,80.0,432000,450.0
2426,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,432000,450.0
2427,4.0,,,,,,40.0,,,,,720,note_off,,80.0,40.0,80.0,432720,450.75
2428,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,432720,450.75
2429,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,432840,450.875
2430,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,432960,451.0
2431,4.0,,,,,,43.0,,,,,120,note_off,,80.0,43.0,80.0,433080,451.125
2432,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,433320,451.375
2433,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,433440,451.5
2434,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,433680,451.75
2435,4.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,433920,452.0
2436,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,433920,452.0
2437,4.0,,,,,,36.0,,,,,360,note_off,,80.0,36.0,80.0,434280,452.375
2438,4.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,434280,452.375
2439,4.0,,,,,,38.0,,,,,360,note_off,,80.0,38.0,80.0,434640,452.75
2440,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,434640,452.75
2441,4.0,,,,,,36.0,,,,,240,note_off,,80.0,36.0,80.0,434880,453.0
2442,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,434880,453.0
2443,4.0,,,,,,35.0,,,,,960,note_off,,80.0,35.0,80.0,435840,454.0
2444,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,435840,454.0
2445,4.0,,,,,,40.0,,,,,720,note_off,,80.0,40.0,80.0,436560,454.75
2446,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,436560,454.75
2447,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,436680,454.875
2448,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,436800,455.0
2449,4.0,,,,,,43.0,,,,,120,note_off,,80.0,43.0,80.0,436920,455.125
2450,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,437160,455.375
2451,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,437280,455.5
2452,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,437520,455.75
2453,4.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,437760,456.0
2454,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,437760,456.0
2455,4.0,,,,,,36.0,,,,,960,note_off,,80.0,36.0,80.0,438720,457.0
2456,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,438720,457.0
2457,4.0,,,,,,35.0,,,,,960,note_off,,80.0,35.0,80.0,439680,458.0
2458,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,439680,458.0
2459,4.0,,,,,,40.0,,,,,720,note_off,,80.0,40.0,80.0,440400,458.75
2460,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,440400,458.75
2461,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,440520,458.875
2462,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,440640,459.0
2463,4.0,,,,,,43.0,,,,,120,note_off,,80.0,43.0,80.0,440760,459.125
2464,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,441000,459.375
2465,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,441120,459.5
2466,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,441360,459.75
2467,4.0,,,,,,38.0,,,,,240,note_off,,80.0,38.0,80.0,441600,460.0
2468,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,441600,460.0
2469,4.0,,,,,,36.0,,,,,360,note_off,,80.0,36.0,80.0,441960,460.375
2470,4.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,441960,460.375
2471,4.0,,,,,,38.0,,,,,360,note_off,,80.0,38.0,80.0,442320,460.75
2472,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,442320,460.75
2473,4.0,,,,,,36.0,,,,,240,note_off,,80.0,36.0,80.0,442560,461.0
2474,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,442560,461.0
2475,4.0,,,,,,35.0,,,,,960,note_off,,80.0,35.0,80.0,443520,462.0
2476,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,443520,462.0
2477,4.0,,,,,,31.0,,,,,240,note_off,,80.0,31.0,80.0,443760,462.25
2478,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,443760,462.25
2479,4.0,,,,,,31.0,,,,,240,note_off,,80.0,31.0,80.0,444000,462.5
2480,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,444000,462.5
2481,4.0,,,,,,31.0,,,,,240,note_off,,80.0,31.0,80.0,444240,462.75
2482,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,444240,462.75
2483,4.0,,,,,,31.0,,,,,240,note_off,,80.0,31.0,80.0,444480,463.0
2484,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,444480,463.0
2485,4.0,,,,,,31.0,,,,,240,note_off,,80.0,31.0,80.0,444720,463.25
2486,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,444720,463.25
2487,4.0,,,,,,31.0,,,,,240,note_off,,80.0,31.0,80.0,444960,463.5
2488,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,444960,463.5
2489,4.0,,,,,,31.0,,,,,240,note_off,,80.0,31.0,80.0,445200,463.75
2490,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,445200,463.75
2491,4.0,,,,,,31.0,,,,,240,note_off,,80.0,31.0,80.0,445440,464.0
2492,4.0,,,,,,33.0,,,,,0,note_on,,95.0,33.0,95.0,445440,464.0
2493,4.0,,,,,,33.0,,,,,240,note_off,,80.0,33.0,80.0,445680,464.25
2494,4.0,,,,,,33.0,,,,,0,note_on,,95.0,33.0,95.0,445680,464.25
2495,4.0,,,,,,33.0,,,,,240,note_off,,80.0,33.0,80.0,445920,464.5
2496,4.0,,,,,,33.0,,,,,0,note_on,,95.0,33.0,95.0,445920,464.5
2497,4.0,,,,,,33.0,,,,,240,note_off,,80.0,33.0,80.0,446160,464.75
2498,4.0,,,,,,33.0,,,,,0,note_on,,95.0,33.0,95.0,446160,464.75
2499,4.0,,,,,,33.0,,,,,240,note_off,,80.0,33.0,80.0,446400,465.0
2500,4.0,,,,,,33.0,,,,,0,note_on,,95.0,33.0,95.0,446400,465.0
2501,4.0,,,,,,33.0,,,,,240,note_off,,80.0,33.0,80.0,446640,465.25
2502,4.0,,,,,,33.0,,,,,0,note_on,,95.0,33.0,95.0,446640,465.25
2503,4.0,,,,,,33.0,,,,,240,note_off,,80.0,33.0,80.0,446880,465.5
2504,4.0,,,,,,33.0,,,,,0,note_on,,95.0,33.0,95.0,446880,465.5
2505,4.0,,,,,,33.0,,,,,240,note_off,,80.0,33.0,80.0,447120,465.75
2506,4.0,,,,,,33.0,,,,,0,note_on,,95.0,33.0,95.0,447120,465.75
2507,4.0,,,,,,33.0,,,,,240,note_off,,80.0,33.0,80.0,447360,466.0
2508,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,447360,466.0
2509,4.0,,,,,,40.0,,,,,720,note_off,,80.0,40.0,80.0,448080,466.75
2510,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,448080,466.75
2511,4.0,,,,,,40.0,,,,,120,note_off,,80.0,40.0,80.0,448200,466.875
2512,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,448320,467.0
2513,4.0,,,,,,43.0,,,,,120,note_off,,80.0,43.0,80.0,448440,467.125
