,channel,clocks_per_click,control,denominator,key,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,octave,note_value,note_value_nmd,note_name,angle
3075,12.0,,,,,,,68.0,,,,,,0,note_on,,127.0,68.0,127.0,107520,56.0,5.0,8.0,8,G#,240
3076,12.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,107520,56.0,5.0,0.0,0,C,0
3077,12.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,107520,56.0,5.0,3.0,9,A,90
3083,8.0,,,,,,,87.0,,,,,,16,note_on,,45.0,87.0,45.0,107760,56.125,7.0,3.0,9,A,90
3084,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,107760,56.125,3.0,8.0,8,G#,240
3093,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,108000,56.25,3.0,6.0,6,F#,180
3094,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,108000,56.25,5.0,10.0,10,A#,300
3095,12.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,108000,56.25,5.0,3.0,9,A,90
3096,12.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,108000,56.25,5.0,0.0,0,C,0
3097,12.0,,,,,,,67.0,,,,,,0,note_on,,127.0,67.0,127.0,108000,56.25,5.0,7.0,1,C#,210
3103,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,108240,56.375,7.0,3.0,9,A,90
3104,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,108240,56.375,3.0,8.0,8,G#,240
3105,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,108240,56.375,3.0,0.0,0,C,0
3106,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,108240,56.375,2.0,11.0,5,F,330
3114,3.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,108480,56.5,6.0,5.0,11,B,150
3115,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,108480,56.5,6.0,3.0,9,A,90
3116,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,108480,56.5,5.0,3.0,9,A,90
3117,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,108480,56.5,3.0,6.0,6,F#,180
3118,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,108480,56.5,5.0,10.0,10,A#,300
3119,9.0,,,,,,,39.0,,,,,,0,note_on,,125.0,39.0,125.0,108480,56.5,3.0,3.0,9,A,90
3120,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,108480,56.5,2.0,4.0,4,E,120
3126,8.0,,,,,,,87.0,,,,,,16,note_on,,45.0,87.0,45.0,108720,56.625,7.0,3.0,9,A,90
3127,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,108720,56.625,3.0,8.0,8,G#,240
3131,3.0,,,,,,,84.0,,,,,,0,note_on,,127.0,84.0,127.0,108960,56.75,7.0,0.0,0,C,0
3132,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,108960,56.75,3.0,6.0,6,F#,180
3133,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,108960,56.75,5.0,10.0,10,A#,300
3134,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,108960,56.75,3.0,0.0,0,C,0
3135,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,108960,56.75,2.0,11.0,5,F,330
3144,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,109200,56.875,7.0,3.0,9,A,90
3145,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,109200,56.875,3.0,8.0,8,G#,240
3148,7.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,109440,57.0,6.0,5.0,11,B,150
3149,8.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,109440,57.0,5.0,5.0,11,B,150
3150,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,109440,57.0,3.0,6.0,6,F#,180
3151,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,109440,57.0,5.0,10.0,10,A#,300
3153,8.0,,,,,,,87.0,,,,,,16,note_on,,45.0,87.0,45.0,109680,57.125,7.0,3.0,9,A,90
3154,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,109680,57.125,3.0,8.0,8,G#,240
3157,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,109920,57.25,3.0,6.0,6,F#,180
3158,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,109920,57.25,5.0,10.0,10,A#,300
3159,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,109920,57.25,3.0,0.0,0,C,0
3160,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,109920,57.25,2.0,11.0,5,F,330
3168,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,110160,57.375,3.0,8.0,8,G#,240
3169,3.0,,,,,,,75.0,,,,,,234,note_on,,127.0,75.0,127.0,110394,57.496874999999996,6.0,3.0,9,A,90
3172,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,110400,57.5,6.0,3.0,9,A,90
3173,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,110400,57.5,7.0,3.0,9,A,90
3174,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,110400,57.5,5.0,3.0,9,A,90
3175,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,110400,57.5,3.0,6.0,6,F#,180
3176,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,110400,57.5,5.0,10.0,10,A#,300
3177,9.0,,,,,,,39.0,,,,,,0,note_on,,127.0,39.0,127.0,110400,57.5,3.0,3.0,9,A,90
3178,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,110400,57.5,2.0,4.0,4,E,120
3185,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,110640,57.625,3.0,8.0,8,G#,240
3187,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,110880,57.75,7.0,3.0,9,A,90
3188,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,110880,57.75,3.0,6.0,6,F#,180
3189,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,110880,57.75,5.0,1.0,7,G,30
3190,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,110880,57.75,5.0,10.0,10,A#,300
3194,9.0,,,,,,,61.0,,,,,,6,note_on,,100.0,61.0,100.0,111000,57.8125,5.0,1.0,7,G,30
3202,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,111120,57.875,3.0,8.0,8,G#,240
3203,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,111120,57.875,5.0,1.0,7,G,30
3206,9.0,,,,,,,61.0,,,,,,6,note_on,,100.0,61.0,100.0,111240,57.9375,5.0,1.0,7,G,30
3207,5.0,,,,,,,60.0,,,,,,65,note_on,,96.0,60.0,96.0,111305,57.971354166666664,5.0,0.0,0,C,0
3208,5.0,,,,,,,56.0,,,,,,29,note_on,,79.0,56.0,79.0,111334,57.98645833333333,4.0,8.0,8,G#,240
3209,5.0,,,,,,,63.0,,,,,,0,note_on,,94.0,63.0,94.0,111334,57.98645833333333,5.0,3.0,9,A,90
3212,1.0,,,,,,,32.0,,,,,,0,note_on,,127.0,32.0,127.0,111360,58.0,2.0,8.0,8,G#,240
3213,7.0,,,,,,,82.0,,,,,,0,note_on,,127.0,82.0,127.0,111360,58.0,6.0,10.0,10,A#,300
3214,8.0,,,,,,,44.0,,,,,,0,note_on,,127.0,44.0,127.0,111360,58.0,3.0,8.0,8,G#,240
3215,8.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,111360,58.0,5.0,10.0,10,A#,300
3216,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,111360,58.0,5.0,1.0,7,G,30
3217,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,111360,58.0,3.0,6.0,6,F#,180
3218,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,111360,58.0,5.0,10.0,10,A#,300
3219,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,111360,58.0,3.0,0.0,0,C,0
3220,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,111360,58.0,2.0,11.0,5,F,330
3221,11.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,111360,58.0,5.0,0.0,0,C,0
3222,11.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,111360,58.0,4.0,8.0,8,G#,240
3223,11.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,111360,58.0,5.0,3.0,9,A,90
3225,3.0,,,,,,,79.0,,,,,,3,note_on,,127.0,79.0,127.0,111387,58.0140625,6.0,7.0,1,C#,210
3233,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,111600,58.125,3.0,8.0,8,G#,240
3237,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,111840,58.25,7.0,3.0,9,A,90
3238,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,111840,58.25,3.0,6.0,6,F#,180
3239,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,111840,58.25,5.0,10.0,10,A#,300
3240,10.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,111840,58.25,5.0,0.0,0,C,0
3241,10.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,111840,58.25,4.0,8.0,8,G#,240
3242,10.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,111840,58.25,5.0,3.0,9,A,90
3250,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,112080,58.375,3.0,8.0,8,G#,240
3251,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,112080,58.375,3.0,0.0,0,C,0
3252,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,112080,58.375,2.0,11.0,5,F,330
3254,3.0,,,,,,,77.0,,,,,,23,note_on,,127.0,77.0,127.0,112294,58.48645833333333,6.0,5.0,11,B,150
3260,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,112320,58.5,6.0,3.0,9,A,90
3261,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,112320,58.5,7.0,3.0,9,A,90
3262,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,112320,58.5,5.0,3.0,9,A,90
3263,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,112320,58.5,3.0,6.0,6,F#,180
3264,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,112320,58.5,5.0,10.0,10,A#,300
3265,9.0,,,,,,,39.0,,,,,,0,note_on,,125.0,39.0,125.0,112320,58.5,3.0,3.0,9,A,90
3266,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,112320,58.5,2.0,4.0,4,E,120
3267,12.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,112320,58.5,5.0,0.0,0,C,0
3268,12.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,112320,58.5,4.0,8.0,8,G#,240
3269,12.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,112320,58.5,5.0,3.0,9,A,90
3276,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,112560,58.625,3.0,8.0,8,G#,240
3280,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,112800,58.75,7.0,3.0,9,A,90
3281,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,112800,58.75,3.0,6.0,6,F#,180
3282,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,112800,58.75,5.0,10.0,10,A#,300
3283,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,112800,58.75,3.0,0.0,0,C,0
3284,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,112800,58.75,2.0,11.0,5,F,330
3294,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,113040,58.875,7.0,3.0,9,A,90
3295,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,113040,58.875,3.0,8.0,8,G#,240
3298,7.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,113280,59.0,6.0,5.0,11,B,150
3299,8.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,113280,59.0,5.0,5.0,11,B,150
3300,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,113280,59.0,3.0,6.0,6,F#,180
3301,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,113280,59.0,5.0,10.0,10,A#,300
3302,3.0,,,,,,,79.0,,,,,,6,note_on,,127.0,79.0,127.0,113286,59.003125,6.0,7.0,1,C#,210
3306,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,113520,59.125,3.0,8.0,8,G#,240
3308,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,113760,59.25,7.0,3.0,9,A,90
3309,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,113760,59.25,3.0,6.0,6,F#,180
3310,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,113760,59.25,5.0,10.0,10,A#,300
3311,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,113760,59.25,3.0,0.0,0,C,0
3312,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,113760,59.25,2.0,11.0,5,F,330
3321,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,114000,59.375,3.0,8.0,8,G#,240
3323,7.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,114240,59.5,5.0,10.0,10,A#,300
3324,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,114240,59.5,7.0,3.0,9,A,90
3325,8.0,,,,,,,58.0,,,,,,0,note_on,,127.0,58.0,127.0,114240,59.5,4.0,10.0,10,A#,300
3326,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,114240,59.5,3.0,6.0,6,F#,180
3327,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,114240,59.5,5.0,10.0,10,A#,300
3328,9.0,,,,,,,39.0,,,,,,0,note_on,,127.0,39.0,127.0,114240,59.5,3.0,3.0,9,A,90
3329,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,114240,59.5,2.0,4.0,4,E,120
3330,11.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,114240,59.5,5.0,0.0,0,C,0
3331,11.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,114240,59.5,5.0,5.0,11,B,150
3332,11.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,114240,59.5,4.0,8.0,8,G#,240
3333,3.0,,,,,,,77.0,,,,,,2,note_on,,127.0,77.0,127.0,114242,59.501041666666666,6.0,5.0,11,B,150
3341,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,114480,59.625,3.0,8.0,8,G#,240
3345,3.0,,,,,,,79.0,,,,,,56,note_on,,127.0,79.0,127.0,114711,59.7453125,6.0,7.0,1,C#,210
3348,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,114720,59.75,7.0,3.0,9,A,90
3349,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,114720,59.75,3.0,6.0,6,F#,180
3350,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,114720,59.75,5.0,10.0,10,A#,300
3351,10.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,114720,59.75,5.0,0.0,0,C,0
3352,10.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,114720,59.75,5.0,5.0,11,B,150
3353,10.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,114720,59.75,4.0,8.0,8,G#,240
3354,11.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,114720,59.75,5.0,0.0,0,C,0
3355,11.0,,,,,,,56.0,,,,,,0,note_on,,124.0,56.0,124.0,114720,59.75,4.0,8.0,8,G#,240
3356,11.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,114720,59.75,5.0,3.0,9,A,90
3362,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,114960,59.875,3.0,8.0,8,G#,240
3368,7.0,,,,,,,82.0,,,,,,0,note_on,,127.0,82.0,127.0,115200,60.0,6.0,10.0,10,A#,300
3369,8.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,115200,60.0,5.0,10.0,10,A#,300
3370,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,115200,60.0,3.0,6.0,6,F#,180
3371,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,115200,60.0,5.0,10.0,10,A#,300
3372,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,115200,60.0,3.0,0.0,0,C,0
3373,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,115200,60.0,2.0,11.0,5,F,330
3374,10.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,115200,60.0,5.0,0.0,0,C,0
3375,10.0,,,,,,,56.0,,,,,,0,note_on,,124.0,56.0,124.0,115200,60.0,4.0,8.0,8,G#,240
3376,10.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,115200,60.0,5.0,3.0,9,A,90
3377,12.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,115200,60.0,5.0,0.0,0,C,0
3378,12.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,115200,60.0,5.0,5.0,11,B,150
3379,12.0,,,,,,,56.0,,,,,,0,note_on,,127.0,56.0,127.0,115200,60.0,4.0,8.0,8,G#,240
3387,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,115440,60.125,7.0,3.0,9,A,90
3388,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,115440,60.125,3.0,8.0,8,G#,240
3392,3.0,,,,,,,77.0,,,,,,8,note_on,,127.0,77.0,127.0,115602,60.209375,6.0,5.0,11,B,150
3397,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,115680,60.25,3.0,6.0,6,F#,180
3398,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,115680,60.25,5.0,10.0,10,A#,300
3399,12.0,,,,,,,60.0,,,,,,0,note_on,,127.0,60.0,127.0,115680,60.25,5.0,0.0,0,C,0
3400,12.0,,,,,,,56.0,,,,,,0,note_on,,124.0,56.0,124.0,115680,60.25,4.0,8.0,8,G#,240
3401,12.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,115680,60.25,5.0,3.0,9,A,90
3408,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,115920,60.375,7.0,3.0,9,A,90
3409,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,115920,60.375,3.0,8.0,8,G#,240
3410,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,115920,60.375,3.0,0.0,0,C,0
3411,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,115920,60.375,2.0,11.0,5,F,330
3417,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,116160,60.5,6.0,3.0,9,A,90
3418,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,116160,60.5,5.0,3.0,9,A,90
3419,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,116160,60.5,3.0,6.0,6,F#,180
3420,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,116160,60.5,5.0,10.0,10,A#,300
3421,9.0,,,,,,,39.0,,,,,,0,note_on,,125.0,39.0,125.0,116160,60.5,3.0,3.0,9,A,90
3422,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,116160,60.5,2.0,4.0,4,E,120
3429,8.0,,,,,,,87.0,,,,,,16,note_on,,45.0,87.0,45.0,116400,60.625,7.0,3.0,9,A,90
3430,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,116400,60.625,3.0,8.0,8,G#,240
3433,3.0,,,,,,,82.0,,,,,,33,note_on,,127.0,82.0,127.0,116565,60.7109375,6.0,10.0,10,A#,300
3437,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,116640,60.75,3.0,6.0,6,F#,180
3438,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,116640,60.75,5.0,10.0,10,A#,300
3439,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,116640,60.75,3.0,0.0,0,C,0
3440,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,116640,60.75,2.0,11.0,5,F,330
3447,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,116880,60.875,7.0,3.0,9,A,90
3448,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,116880,60.875,3.0,8.0,8,G#,240
3451,7.0,,,,,,,77.0,,,,,,0,note_on,,127.0,77.0,127.0,117120,61.0,6.0,5.0,11,B,150
3452,8.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,117120,61.0,5.0,5.0,11,B,150
3453,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,117120,61.0,3.0,6.0,6,F#,180
3454,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,117120,61.0,5.0,10.0,10,A#,300
3456,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,117360,61.125,3.0,8.0,8,G#,240
3458,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,117600,61.25,7.0,3.0,9,A,90
3459,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,117600,61.25,3.0,6.0,6,F#,180
3460,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,117600,61.25,5.0,10.0,10,A#,300
3461,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,117600,61.25,3.0,0.0,0,C,0
3462,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,117600,61.25,2.0,11.0,5,F,330
3471,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,117840,61.375,3.0,8.0,8,G#,240
3473,7.0,,,,,,,75.0,,,,,,0,note_on,,127.0,75.0,127.0,118080,61.5,6.0,3.0,9,A,90
3474,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,118080,61.5,7.0,3.0,9,A,90
3475,8.0,,,,,,,63.0,,,,,,0,note_on,,127.0,63.0,127.0,118080,61.5,5.0,3.0,9,A,90
3476,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,118080,61.5,3.0,6.0,6,F#,180
3477,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,118080,61.5,5.0,10.0,10,A#,300
3478,9.0,,,,,,,39.0,,,,,,0,note_on,,127.0,39.0,127.0,118080,61.5,3.0,3.0,9,A,90
3479,9.0,,,,,,,28.0,,,,,,0,note_on,,127.0,28.0,127.0,118080,61.5,2.0,4.0,4,E,120
3486,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,118320,61.625,3.0,8.0,8,G#,240
3488,8.0,,,,,,,87.0,,,,,,0,note_on,,45.0,87.0,45.0,118560,61.75,7.0,3.0,9,A,90
3489,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,118560,61.75,3.0,6.0,6,F#,180
3490,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,118560,61.75,5.0,1.0,7,G,30
3491,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,118560,61.75,5.0,10.0,10,A#,300
3496,9.0,,,,,,,61.0,,,,,,2,note_on,,100.0,61.0,100.0,118680,61.8125,5.0,1.0,7,G,30
3501,9.0,,,,,,,44.0,,,,,,0,note_on,,75.0,44.0,75.0,118800,61.875,3.0,8.0,8,G#,240
3502,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,118800,61.875,5.0,1.0,7,G,30
3506,9.0,,,,,,,61.0,,,,,,6,note_on,,100.0,61.0,100.0,118920,61.9375,5.0,1.0,7,G,30
3510,1.0,,,,,,,34.0,,,,,,0,note_on,,127.0,34.0,127.0,119040,62.0,2.0,10.0,10,A#,300
3511,3.0,,,,,,,79.0,,,,,,0,note_on,,127.0,79.0,127.0,119040,62.0,6.0,7.0,1,C#,210
3512,7.0,,,,,,,82.0,,,,,,0,note_on,,127.0,82.0,127.0,119040,62.0,6.0,10.0,10,A#,300
3513,8.0,,,,,,,46.0,,,,,,0,note_on,,127.0,46.0,127.0,119040,62.0,3.0,10.0,10,A#,300
3514,8.0,,,,,,,70.0,,,,,,0,note_on,,127.0,70.0,127.0,119040,62.0,5.0,10.0,10,A#,300
3515,9.0,,,,,,,61.0,,,,,,0,note_on,,100.0,61.0,100.0,119040,62.0,5.0,1.0,7,G,30
3516,9.0,,,,,,,42.0,,,,,,0,note_on,,85.0,42.0,85.0,119040,62.0,3.0,6.0,6,F#,180
3517,9.0,,,,,,,70.0,,,,,,0,note_on,,40.0,70.0,40.0,119040,62.0,5.0,10.0,10,A#,300
3518,9.0,,,,,,,36.0,,,,,,0,note_on,,126.0,36.0,126.0,119040,62.0,3.0,0.0,0,C,0
3519,9.0,,,,,,,35.0,,,,,,0,note_on,,60.0,35.0,60.0,119040,62.0,2.0,11.0,5,F,330
3520,11.0,,,,,,,62.0,,,,,,0,note_on,,127.0,62.0,127.0,119040,62.0,5.0,2.0,2,D,60
3521,11.0,,,,,,,58.0,,,,,,0,note_on,,127.0,58.0,127.0,119040,62.0,4.0,10.0,10,A#,300
3522,11.0,,,,,,,65.0,,,,,,0,note_on,,127.0,65.0,127.0,119040,62.0,5.0,5.0,11,B,150
3525,5.0,,,,,,,58.0,,,,,,3,note_on,,60.0,58.0,60.0,119049,62.004687499999996,4.0,10.0,10,A#,300
3526,5.0,,,,,,,62.0,,,,,,17,note_on,,61.0,62.0,61.0,119066,62.01354166666667,5.0,2.0,2,D,60
3527,5.0,,,,,,,53.0,,,,,,10,note_on,,74.0,53.0,74.0,119076,62.01875,4.0,5.0,11,B,150
3534,9.0,,,,,,,44.0,,,,,,16,note_on,,75.0,44.0,75.0,119280,62.125,3.0,8.0,8,G#,240
